Order_ID,Customer_ID,Address_ID,OrderDate,PaymentMethod,Status
408,997,1191,2025-12-08 21:02:42.583504,Credit Card,Cancelled
409,876,1046,2025-12-08 21:01:47.620145,Credit Card,Delivered
410,957,1142,2025-12-08 20:59:48.118792,Line Pay,Delivered
411,792,947,2025-12-08 21:04:28.558206,Apple Pay,Shipped
412,125,152,2025-12-08 21:01:23.227705,Cash on Delivery,Shipped
413,640,768,2025-12-08 21:03:13.126647,Apple Pay,Cancelled
414,642,770,2025-12-08 21:02:46.608467,Apple Pay,Delivered
415,292,349,2025-12-08 20:59:49.817698,Line Pay,Cancelled
416,589,707,2025-12-08 21:04:03.262884,Line Pay,Shipped
417,363,432,2025-12-08 20:59:59.175314,Line Pay,Delivered
418,618,742,2025-12-08 21:03:54.757852,Cash on Delivery,Shipped
419,637,765,2025-12-08 21:04:28.087577,Cash on Delivery,Delivered
420,910,1089,2025-12-08 21:03:38.397148,Line Pay,Delivered
421,556,671,2025-12-08 21:00:01.304554,Apple Pay,Delivered
422,595,714,2025-12-08 21:03:48.085567,Cash on Delivery,Delivered
423,868,1037,2025-12-08 21:01:11.424244,Cash on Delivery,Processing
424,919,1098,2025-12-08 21:00:11.653449,Credit Card,Delivered
425,556,671,2025-12-08 20:59:39.915933,Apple Pay,Delivered
426,558,673,2025-12-08 21:00:56.455560,Cash on Delivery,Delivered
427,263,310,2025-12-08 20:59:34.619830,Credit Card,Delivered
428,558,673,2025-12-08 20:59:59.073827,Cash on Delivery,Delivered
429,738,881,2025-12-08 21:03:00.162537,Cash on Delivery,Delivered
430,70,86,2025-12-08 21:04:07.570293,Apple Pay,Delivered
431,122,148,2025-12-08 21:04:36.699874,Credit Card,Delivered
432,775,926,2025-12-08 21:00:37.064768,Cash on Delivery,Shipped
433,128,155,2025-12-08 21:01:47.159837,Line Pay,Delivered
434,77,94,2025-12-08 21:00:42.265652,Cash on Delivery,Processing
435,561,676,2025-12-08 20:59:33.326932,Apple Pay,Processing
436,94,117,2025-12-08 21:03:18.517473,Credit Card,Delivered
437,562,677,2025-12-08 21:00:29.385530,Apple Pay,Delivered
438,527,638,2025-12-08 21:03:37.411964,Cash on Delivery,Delivered
439,380,452,2025-12-08 21:03:28.158730,Apple Pay,Shipped
440,150,182,2025-12-08 21:00:13.059556,Line Pay,Delivered
441,955,1140,2025-12-08 21:04:13.531323,Cash on Delivery,Cancelled
442,155,187,2025-12-08 21:00:09.963347,Line Pay,Delivered
443,242,288,2025-12-08 21:05:00.054273,Line Pay,Processing
444,301,358,2025-12-08 21:00:54.020511,Cash on Delivery,Delivered
445,695,828,2025-12-08 20:59:52.200025,Line Pay,Delivered
446,384,456,2025-12-08 21:03:59.233242,Cash on Delivery,Processing
447,259,305,2025-12-08 21:03:39.894634,Line Pay,Delivered
448,354,421,2025-12-08 21:02:17.756426,Line Pay,Delivered
449,717,855,2025-12-08 21:01:32.443538,Cash on Delivery,Delivered
450,155,187,2025-12-08 21:03:28.967643,Line Pay,Delivered
451,891,1066,2025-12-08 21:01:25.468786,Credit Card,Shipped
452,176,210,2025-12-08 21:03:34.269047,Credit Card,Processing
453,947,1131,2025-12-08 20:59:43.870640,Apple Pay,Shipped
454,38,46,2025-12-08 21:04:51.044326,Line Pay,Delivered
455,254,300,2025-12-08 20:59:48.054110,Cash on Delivery,Shipped
456,160,192,2025-12-08 21:01:01.689318,Credit Card,Shipped
457,194,229,2025-12-08 21:04:23.555859,Credit Card,Shipped
458,560,675,2025-12-08 21:03:30.532630,Apple Pay,Delivered
459,957,1142,2025-12-08 21:01:26.085249,Line Pay,Delivered
460,627,753,2025-12-08 21:00:18.555185,Credit Card,Delivered
461,41,50,2025-12-08 21:01:27.794468,Apple Pay,Delivered
462,498,601,2025-12-08 21:04:52.153843,Apple Pay,Processing
463,867,1036,2025-12-08 21:00:44.477112,Credit Card,Shipped
464,300,357,2025-12-08 21:02:29.243226,Line Pay,Processing
465,451,539,2025-12-08 21:01:00.768770,Credit Card,Delivered
466,972,1161,2025-12-08 21:01:30.990466,Cash on Delivery,Delivered
467,129,156,2025-12-08 21:00:48.886897,Line Pay,Cancelled
468,892,1067,2025-12-08 20:59:52.190988,Line Pay,Delivered
469,391,465,2025-12-08 21:02:28.828238,Cash on Delivery,Cancelled
470,896,1073,2025-12-08 21:01:07.615512,Apple Pay,Delivered
471,524,635,2025-12-08 21:02:37.969241,Cash on Delivery,Delivered
472,543,655,2025-12-08 21:03:38.876602,Line Pay,Processing
473,908,1087,2025-12-08 21:04:52.901010,Line Pay,Shipped
474,281,334,2025-12-08 21:02:58.721304,Apple Pay,Delivered
475,388,461,2025-12-08 20:59:53.149855,Credit Card,Shipped
476,370,439,2025-12-08 21:04:06.124340,Apple Pay,Processing
477,888,1062,2025-12-08 21:00:08.416842,Credit Card,Shipped
478,557,672,2025-12-08 21:01:43.765412,Credit Card,Delivered
479,584,702,2025-12-08 21:02:31.699294,Line Pay,Shipped
480,487,585,2025-12-08 21:01:48.360875,Credit Card,Delivered
481,999,1194,2025-12-08 21:04:46.427894,Apple Pay,Delivered
482,979,1171,2025-12-08 21:00:50.835159,Credit Card,Delivered
483,438,523,2025-12-08 21:00:09.323334,Line Pay,Delivered
484,526,637,2025-12-08 21:03:37.030602,Cash on Delivery,Delivered
485,773,924,2025-12-08 21:00:36.053744,Line Pay,Processing
486,897,1074,2025-12-08 21:01:38.396483,Credit Card,Cancelled
487,15,16,2025-12-08 21:03:11.728148,Apple Pay,Delivered
488,431,515,2025-12-08 21:04:34.336230,Cash on Delivery,Delivered
489,650,778,2025-12-08 21:02:38.029484,Line Pay,Delivered
490,533,644,2025-12-08 21:03:11.632522,Apple Pay,Delivered
491,96,119,2025-12-08 21:00:08.159650,Apple Pay,Delivered
492,514,623,2025-12-08 21:02:26.643578,Line Pay,Delivered
493,506,612,2025-12-08 21:04:44.573918,Cash on Delivery,Delivered
494,989,1182,2025-12-08 21:02:43.283675,Credit Card,Delivered
495,435,520,2025-12-08 21:04:16.468133,Cash on Delivery,Shipped
496,99,122,2025-12-08 21:05:03.996659,Apple Pay,Processing
497,994,1188,2025-12-08 21:01:07.623761,Credit Card,Processing
498,871,1040,2025-12-08 21:02:25.973271,Line Pay,Delivered
499,919,1098,2025-12-08 21:04:22.969325,Credit Card,Delivered
500,913,1092,2025-12-08 21:02:59.976404,Cash on Delivery,Cancelled
501,431,515,2025-12-08 21:04:29.537644,Cash on Delivery,Delivered
502,484,582,2025-12-08 21:02:58.570984,Line Pay,Delivered
503,8,8,2025-12-08 21:02:16.708848,Apple Pay,Processing
504,846,1012,2025-12-08 21:02:29.068854,Apple Pay,Delivered
505,889,1064,2025-12-08 21:04:19.095028,Line Pay,Delivered
506,928,1109,2025-12-08 21:00:13.384479,Apple Pay,Shipped
507,714,851,2025-12-08 21:02:02.734376,Apple Pay,Shipped
508,907,1086,2025-12-08 21:02:07.749746,Credit Card,Delivered
509,666,795,2025-12-08 21:05:20.745424,Line Pay,Delivered
510,695,828,2025-12-08 21:04:54.442393,Line Pay,Delivered
511,543,655,2025-12-08 21:03:58.288675,Line Pay,Shipped
512,868,1037,2025-12-08 21:04:01.881975,Cash on Delivery,Shipped
513,426,508,2025-12-08 21:01:12.023649,Line Pay,Shipped
514,171,204,2025-12-08 21:05:12.040326,Apple Pay,Delivered
515,295,352,2025-12-08 21:03:03.153126,Line Pay,Delivered
516,443,528,2025-12-08 21:04:03.664270,Apple Pay,Delivered
517,361,429,2025-12-08 21:00:35.017791,Line Pay,Shipped
518,905,1083,2025-12-08 21:05:14.623390,Credit Card,Shipped
519,805,963,2025-12-08 21:03:01.702068,Cash on Delivery,Delivered
520,96,119,2025-12-08 21:01:35.003837,Apple Pay,Shipped
521,529,640,2025-12-08 21:04:54.390705,Line Pay,Delivered
522,504,608,2025-12-08 21:00:21.517706,Line Pay,Delivered
523,296,353,2025-12-08 21:03:41.305175,Apple Pay,Delivered
524,612,734,2025-12-08 21:00:24.582875,Line Pay,Delivered
525,725,865,2025-12-08 21:03:01.845672,Apple Pay,Delivered
526,726,867,2025-12-08 21:00:39.624075,Credit Card,Delivered
527,578,694,2025-12-08 21:02:32.184288,Cash on Delivery,Cancelled
528,661,790,2025-12-08 20:59:38.190011,Line Pay,Shipped
529,467,560,2025-12-08 21:02:22.511614,Line Pay,Delivered
530,642,770,2025-12-08 21:00:28.582755,Apple Pay,Delivered
531,559,674,2025-12-08 21:02:31.510359,Credit Card,Shipped
532,617,740,2025-12-08 21:00:13.147960,Credit Card,Shipped
533,297,354,2025-12-08 21:04:57.528911,Cash on Delivery,Delivered
534,333,396,2025-12-08 21:03:12.695648,Line Pay,Shipped
535,308,368,2025-12-08 21:01:22.524681,Credit Card,Delivered
536,237,283,2025-12-08 21:04:50.931812,Credit Card,Cancelled
537,504,609,2025-12-08 20:59:32.447252,Line Pay,Processing
538,603,722,2025-12-08 20:59:54.438411,Line Pay,Delivered
539,567,683,2025-12-08 21:00:22.129811,Cash on Delivery,Delivered
540,810,970,2025-12-08 20:59:46.781080,Cash on Delivery,Shipped
541,377,448,2025-12-08 21:03:48.251619,Credit Card,Shipped
542,126,153,2025-12-08 21:00:53.250336,Credit Card,Delivered
543,763,913,2025-12-08 21:00:38.836424,Cash on Delivery,Shipped
544,903,1081,2025-12-08 21:00:56.216844,Credit Card,Delivered
545,430,514,2025-12-08 21:05:13.254375,Line Pay,Delivered
546,246,292,2025-12-08 21:02:46.488426,Line Pay,Cancelled
547,241,287,2025-12-08 21:04:47.160008,Cash on Delivery,Processing
548,927,1107,2025-12-08 20:59:25.478181,Credit Card,Delivered
549,929,1110,2025-12-08 21:01:25.488646,Cash on Delivery,Delivered
550,988,1181,2025-12-08 21:02:12.350498,Credit Card,Delivered
551,473,566,2025-12-08 21:00:28.177897,Credit Card,Delivered
552,784,937,2025-12-08 21:00:34.924805,Credit Card,Delivered
553,118,143,2025-12-08 21:03:56.119031,Cash on Delivery,Shipped
554,363,431,2025-12-08 21:01:58.404097,Apple Pay,Processing
555,736,878,2025-12-08 21:00:30.000592,Credit Card,Cancelled
556,236,282,2025-12-08 21:03:28.190425,Cash on Delivery,Delivered
557,929,1110,2025-12-08 21:02:13.371617,Cash on Delivery,Delivered
558,43,53,2025-12-08 21:04:03.391538,Cash on Delivery,Shipped
559,305,364,2025-12-08 21:00:16.743419,Line Pay,Cancelled
560,41,50,2025-12-08 21:04:22.928293,Apple Pay,Delivered
561,557,672,2025-12-08 21:05:07.113755,Credit Card,Cancelled
562,909,1088,2025-12-08 21:00:25.352635,Credit Card,Shipped
563,231,277,2025-12-08 21:04:33.731193,Credit Card,Cancelled
564,852,1019,2025-12-08 21:01:03.161505,Apple Pay,Cancelled
565,580,696,2025-12-08 21:00:31.214141,Cash on Delivery,Cancelled
566,53,64,2025-12-08 20:59:48.562579,Apple Pay,Shipped
567,703,837,2025-12-08 21:01:25.633944,Line Pay,Shipped
568,909,1088,2025-12-08 21:01:34.021673,Credit Card,Delivered
569,956,1141,2025-12-08 21:00:31.759734,Line Pay,Delivered
570,40,49,2025-12-08 21:02:32.050082,Apple Pay,Processing
571,976,1166,2025-12-08 20:59:51.441592,Line Pay,Delivered
572,812,972,2025-12-08 20:59:54.617126,Cash on Delivery,Delivered
573,746,891,2025-12-08 21:00:07.349001,Cash on Delivery,Delivered
574,710,847,2025-12-08 21:03:08.394956,Cash on Delivery,Shipped
575,44,55,2025-12-08 21:05:15.703601,Cash on Delivery,Processing
576,260,306,2025-12-08 21:02:09.468618,Credit Card,Delivered
577,46,57,2025-12-08 21:01:27.846284,Line Pay,Delivered
578,468,561,2025-12-08 21:04:19.831969,Cash on Delivery,Shipped
579,249,295,2025-12-08 21:03:56.183861,Line Pay,Processing
580,166,199,2025-12-08 21:03:30.979138,Line Pay,Delivered
581,654,782,2025-12-08 21:02:40.069037,Cash on Delivery,Shipped
582,86,104,2025-12-08 21:01:40.986815,Credit Card,Delivered
583,821,982,2025-12-08 21:02:43.340404,Apple Pay,Delivered
584,492,592,2025-12-08 21:00:42.602500,Credit Card,Delivered
585,940,1124,2025-12-08 21:00:18.440315,Cash on Delivery,Delivered
586,350,417,2025-12-08 20:59:31.128293,Credit Card,Shipped
587,996,1190,2025-12-08 21:03:43.606133,Apple Pay,Delivered
588,288,344,2025-12-08 21:04:03.160545,Credit Card,Delivered
589,576,692,2025-12-08 21:02:02.046444,Credit Card,Cancelled
590,893,1069,2025-12-08 20:59:35.737983,Cash on Delivery,Delivered
591,364,433,2025-12-08 20:59:29.508091,Cash on Delivery,Cancelled
592,212,253,2025-12-08 21:05:22.889224,Line Pay,Delivered
593,832,995,2025-12-08 21:01:30.638087,Apple Pay,Delivered
594,304,363,2025-12-08 21:01:59.148220,Apple Pay,Delivered
595,239,285,2025-12-08 20:59:44.437938,Cash on Delivery,Delivered
596,495,597,2025-12-08 21:03:05.763281,Line Pay,Delivered
597,659,788,2025-12-08 21:02:01.953496,Credit Card,Cancelled
598,38,46,2025-12-08 21:02:24.084067,Line Pay,Delivered
599,134,162,2025-12-08 21:02:57.530915,Apple Pay,Delivered
600,74,90,2025-12-08 21:03:49.890003,Credit Card,Processing
601,501,605,2025-12-08 21:04:26.230727,Line Pay,Shipped
602,761,911,2025-12-08 21:01:03.505176,Apple Pay,Delivered
603,817,978,2025-12-08 21:03:45.639832,Apple Pay,Cancelled
604,104,127,2025-12-08 21:02:24.331980,Cash on Delivery,Delivered
605,405,482,2025-12-08 21:03:09.661024,Cash on Delivery,Delivered
606,676,808,2025-12-08 20:59:32.601358,Apple Pay,Delivered
607,278,329,2025-12-08 21:02:43.239258,Cash on Delivery,Delivered
608,103,126,2025-12-08 21:01:02.462132,Apple Pay,Shipped
609,243,289,2025-12-08 21:04:13.682876,Cash on Delivery,Delivered
610,135,163,2025-12-08 21:05:11.041838,Cash on Delivery,Delivered
611,638,766,2025-12-08 21:03:11.079620,Line Pay,Delivered
612,579,695,2025-12-08 21:00:59.176884,Credit Card,Shipped
613,568,684,2025-12-08 21:03:45.924258,Cash on Delivery,Shipped
614,121,147,2025-12-08 21:02:48.341522,Line Pay,Delivered
615,945,1129,2025-12-08 21:02:32.131003,Credit Card,Delivered
616,461,552,2025-12-08 21:02:26.571054,Credit Card,Delivered
617,637,765,2025-12-08 21:02:29.103842,Cash on Delivery,Delivered
618,524,635,2025-12-08 21:03:29.582230,Cash on Delivery,Delivered
619,961,1149,2025-12-08 21:04:20.431815,Cash on Delivery,Delivered
620,90,109,2025-12-08 21:03:18.411025,Cash on Delivery,Processing
621,421,501,2025-12-08 21:01:01.500750,Cash on Delivery,Cancelled
622,975,1165,2025-12-08 21:02:40.919231,Line Pay,Delivered
623,936,1120,2025-12-08 21:04:14.987212,Line Pay,Shipped
624,314,374,2025-12-08 21:01:58.765984,Cash on Delivery,Delivered
625,219,262,2025-12-08 21:01:55.807835,Apple Pay,Delivered
626,617,740,2025-12-08 21:01:24.678008,Credit Card,Shipped
627,508,615,2025-12-08 21:03:55.594784,Line Pay,Shipped
628,194,229,2025-12-08 21:00:13.800289,Credit Card,Shipped
629,194,229,2025-12-08 21:02:53.113907,Credit Card,Delivered
630,364,433,2025-12-08 21:04:39.680344,Cash on Delivery,Processing
631,114,139,2025-12-08 21:03:51.127662,Credit Card,Delivered
632,374,445,2025-12-08 21:01:19.689741,Cash on Delivery,Delivered
633,708,844,2025-12-08 21:03:28.966198,Credit Card,Delivered
634,792,947,2025-12-08 21:02:20.522984,Apple Pay,Cancelled
635,822,983,2025-12-08 21:01:08.035671,Apple Pay,Shipped
636,11,12,2025-12-08 21:01:50.151014,Line Pay,Shipped
637,871,1040,2025-12-08 21:03:06.047871,Line Pay,Processing
638,605,725,2025-12-08 20:59:31.028205,Cash on Delivery,Delivered
639,331,394,2025-12-08 21:03:38.759523,Line Pay,Delivered
640,14,15,2025-12-08 21:03:13.238866,Apple Pay,Delivered
641,505,610,2025-12-08 21:02:42.885139,Apple Pay,Cancelled
642,284,339,2025-12-08 21:00:19.434877,Cash on Delivery,Delivered
643,547,660,2025-12-08 21:05:19.035326,Credit Card,Delivered
644,146,177,2025-12-08 21:04:51.755251,Credit Card,Delivered
645,301,358,2025-12-08 21:01:24.117268,Cash on Delivery,Delivered
646,907,1086,2025-12-08 21:03:01.234009,Credit Card,Delivered
647,116,141,2025-12-08 21:02:30.667444,Apple Pay,Delivered
648,302,359,2025-12-08 21:04:07.313355,Credit Card,Delivered
649,261,307,2025-12-08 21:01:46.536899,Cash on Delivery,Cancelled
650,948,1132,2025-12-08 21:05:21.761617,Credit Card,Processing
651,63,76,2025-12-08 21:03:20.758788,Cash on Delivery,Delivered
652,596,715,2025-12-08 21:05:17.768913,Credit Card,Delivered
653,691,824,2025-12-08 20:59:24.332373,Credit Card,Delivered
654,632,758,2025-12-08 21:04:41.931569,Cash on Delivery,Processing
655,311,371,2025-12-08 21:04:06.298812,Credit Card,Delivered
656,854,1021,2025-12-08 21:02:43.143525,Line Pay,Delivered
657,869,1038,2025-12-08 20:59:27.984907,Apple Pay,Delivered
658,297,354,2025-12-08 20:59:41.300894,Cash on Delivery,Processing
659,13,14,2025-12-08 21:02:56.950872,Line Pay,Delivered
660,477,572,2025-12-08 21:00:24.502594,Line Pay,Delivered
661,566,682,2025-12-08 21:00:28.869831,Credit Card,Processing
662,231,277,2025-12-08 21:04:34.270504,Credit Card,Processing
663,796,953,2025-12-08 21:05:18.673662,Cash on Delivery,Delivered
664,492,592,2025-12-08 21:00:21.129687,Credit Card,Delivered
665,287,343,2025-12-08 21:00:15.992505,Line Pay,Delivered
666,299,356,2025-12-08 21:05:03.310403,Apple Pay,Shipped
667,645,773,2025-12-08 21:01:50.189131,Credit Card,Delivered
668,449,537,2025-12-08 20:59:27.677273,Line Pay,Processing
669,887,1061,2025-12-08 21:00:54.106806,Credit Card,Delivered
670,723,863,2025-12-08 21:02:33.844155,Credit Card,Cancelled
671,931,1112,2025-12-08 20:59:34.601485,Line Pay,Delivered
672,685,818,2025-12-08 21:02:26.959269,Line Pay,Shipped
673,298,355,2025-12-08 21:00:37.831337,Apple Pay,Delivered
674,404,481,2025-12-08 21:01:05.670345,Credit Card,Delivered
675,697,830,2025-12-08 21:01:02.033916,Credit Card,Delivered
676,276,327,2025-12-08 21:01:22.347089,Line Pay,Cancelled
677,309,369,2025-12-08 21:04:19.318141,Cash on Delivery,Processing
678,830,993,2025-12-08 21:03:27.769472,Line Pay,Delivered
679,749,897,2025-12-08 21:02:03.497336,Credit Card,Delivered
680,189,224,2025-12-08 21:01:29.031023,Cash on Delivery,Delivered
681,213,255,2025-12-08 21:00:12.654248,Apple Pay,Shipped
682,140,169,2025-12-08 21:05:21.684293,Line Pay,Delivered
683,693,826,2025-12-08 21:01:11.093428,Line Pay,Cancelled
684,220,263,2025-12-08 21:05:18.405444,Credit Card,Delivered
685,506,612,2025-12-08 21:04:35.836625,Cash on Delivery,Delivered
686,813,973,2025-12-08 21:04:35.961511,Credit Card,Shipped
687,336,399,2025-12-08 21:02:12.767381,Apple Pay,Processing
688,65,79,2025-12-08 21:01:33.801477,Credit Card,Delivered
689,355,422,2025-12-08 21:00:33.071309,Cash on Delivery,Delivered
690,593,712,2025-12-08 21:01:55.371512,Apple Pay,Delivered
691,850,1017,2025-12-08 21:04:19.359965,Line Pay,Delivered
692,564,679,2025-12-08 21:01:32.261578,Line Pay,Delivered
693,89,108,2025-12-08 21:04:03.871708,Line Pay,Delivered
694,105,128,2025-12-08 21:04:50.610393,Credit Card,Delivered
695,553,667,2025-12-08 21:01:28.821481,Line Pay,Delivered
696,992,1186,2025-12-08 20:59:54.525891,Line Pay,Cancelled
697,263,310,2025-12-08 21:03:07.847580,Credit Card,Delivered
698,201,238,2025-12-08 21:01:45.813238,Cash on Delivery,Delivered
699,24,28,2025-12-08 21:04:59.289771,Cash on Delivery,Shipped
700,135,163,2025-12-08 20:59:45.639307,Cash on Delivery,Processing
701,314,374,2025-12-08 21:02:00.920445,Cash on Delivery,Delivered
702,387,460,2025-12-08 21:01:55.446600,Credit Card,Shipped
703,979,1170,2025-12-08 21:03:10.974754,Credit Card,Delivered
704,393,468,2025-12-08 21:02:19.294757,Credit Card,Delivered
705,352,419,2025-12-08 21:03:17.315533,Cash on Delivery,Delivered
706,703,837,2025-12-08 21:05:13.545332,Line Pay,Processing
707,356,423,2025-12-08 20:59:37.896040,Credit Card,Delivered
708,251,297,2025-12-08 21:02:03.120237,Cash on Delivery,Processing
709,529,640,2025-12-08 21:00:03.923752,Line Pay,Delivered
710,750,898,2025-12-08 21:03:23.625847,Credit Card,Delivered
711,491,591,2025-12-08 21:00:52.360392,Line Pay,Delivered
712,866,1035,2025-12-08 21:01:50.783103,Apple Pay,Shipped
713,505,610,2025-12-08 21:02:13.252952,Apple Pay,Delivered
714,569,685,2025-12-08 21:04:08.212270,Cash on Delivery,Cancelled
715,126,153,2025-12-08 21:03:47.394340,Credit Card,Delivered
716,596,715,2025-12-08 21:04:31.037198,Credit Card,Delivered
717,255,301,2025-12-08 20:59:42.411415,Line Pay,Delivered
718,198,235,2025-12-08 21:00:21.593220,Credit Card,Cancelled
719,893,1069,2025-12-08 21:00:47.828347,Cash on Delivery,Delivered
720,277,328,2025-12-08 21:04:53.004401,Line Pay,Delivered
721,201,238,2025-12-08 20:59:40.953051,Cash on Delivery,Delivered
722,226,271,2025-12-08 21:01:46.690450,Credit Card,Processing
723,208,247,2025-12-08 21:04:48.552539,Cash on Delivery,Shipped
724,602,721,2025-12-08 21:03:28.629805,Cash on Delivery,Cancelled
725,529,640,2025-12-08 21:01:53.909709,Line Pay,Shipped
726,419,499,2025-12-08 20:59:37.851843,Apple Pay,Delivered
727,323,384,2025-12-08 21:01:19.294898,Cash on Delivery,Cancelled
728,649,777,2025-12-08 21:01:34.854507,Apple Pay,Shipped
729,600,719,2025-12-08 21:02:20.582066,Apple Pay,Delivered
730,905,1083,2025-12-08 21:02:52.108624,Credit Card,Processing
731,935,1118,2025-12-08 20:59:44.710595,Apple Pay,Shipped
732,985,1178,2025-12-08 21:00:43.899789,Line Pay,Delivered
733,820,981,2025-12-08 21:02:57.629519,Cash on Delivery,Shipped
734,556,671,2025-12-08 21:00:36.922740,Apple Pay,Shipped
735,237,283,2025-12-08 21:00:32.783859,Credit Card,Delivered
736,166,198,2025-12-08 21:02:56.653432,Credit Card,Delivered
737,831,994,2025-12-08 21:01:46.098836,Credit Card,Delivered
738,102,125,2025-12-08 21:04:33.032249,Cash on Delivery,Delivered
739,320,381,2025-12-08 21:03:27.711437,Apple Pay,Delivered
740,783,936,2025-12-08 20:59:36.264088,Line Pay,Cancelled
741,316,376,2025-12-08 21:03:40.412928,Apple Pay,Processing
742,52,63,2025-12-08 21:02:02.293268,Cash on Delivery,Delivered
