SKU_ID,ProductID,CPU,GPU,VRAM,RAM,Storage,StorageCapacity,ScreenSize,Weight,Price,Stock
ASU-74GFY,173,Intel Core i3 (10th Gen),UHD,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.72,39990,30
ASU-LFAJH,174,Intel Core i5 (11th Gen),Iris Xe,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,14.0,1.48,57099,47
MSI-TYJAU,175,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.4,42990,26
4X7D7PA,176,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,14.0,1.37,59990,5
82K10198IN,18,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.06,48411,7
ASU-YFJ6K,177,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,16.0,2.77,74500,11
AVI-EOEGN,178,Intel Celeron Dual-Core,Integrated,0,4,128 GB SSD Storage,128,14.1,1.44,20990,36
ACE-2JM0L,158,Intel Core i5 (12th Gen),"Geforce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.3,68990,31
MSI-HQHNZ,179,Intel Core i7 (11th Gen),"GeForce GTX 1650 MAX Q GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.19,71490,29
546K3PA,180,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.7,35500,8
ACE-L6EXE,158,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.31,64990,32
MSI-UHABY,181,Intel Core i5 (10th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,512 GB SSD Storage,512,15.6,2.22,69990,41
ASU-YM1DW,182,Intel Core i5 (11th Gen),Iris Xe,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.86,51790,14
MSI-A2GUJ,183,Intel Core i7 (10th Gen) Processor,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.35,63563,19
82RK00VWIN,114,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.63,36300,25
67U20PA,184,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,15.6,1.77,55490,33
ACE-NZ6II,20,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.78,31990,2
D560865WIN9B,69,Intel Core i5 (12th Gen),Integrated,0,8,512 GB SSD Storage,512,15.6,1.85,45990,25
TEC-RX93A,16,Intel Core i3 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.72,37999,48
ZEB-RQD96,185,Intel Core i5 (11th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.65,29990,14
82LN00A3IN,186,AMD Octa-Core Ryzen 7,Radeon,0,16,512 GB SSD Storage,512,15.6,1.7,52100,49
82H800U5IN,21,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.77,35990,39
NOBELM-WDQ9BHNE,187,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,14.0,1.44,41990,3
APP-ASFPO,188,Apple M2 Processor,M2,0,8,512 GB SSD Storage,512,13.3,1.55,149900,24
8U6Z8PA,189,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.09,59490,12
82KDA01BIH,190,AMD Quad-Core Ryzen 3,Radeon,0,8,512 GB SSD Storage,512,15.6,1.78,27490,30
ZEB-7RDPN,185,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.88,28990,27
ACE-CZTZG,191,Intel Core i5 (13th Gen) Processor,Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.54,79990,7
D560725WIN9SE,53,Intel Core i3 (11th Gen),Integrated,0,8,256 GB SSD Storage,256,14.0,1.47,63999,32
7L035PA,192,AMD Quad-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,15.6,1.83,50990,34
7L033PA,193,AMD Quad-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,15.6,1.62,46490,12
ACE-YPINB,12,Intel Core i5 (13th Gen) Processor,"GeForce RTX 4050 GPU, 6 GB",6,16,512 GB SSD Storage,512,16.0,2.81,94990,27
HP-UIBYT,194,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,16.1,2.47,68212,34
81WB018YIN,195,Intel Core i3 (10th Gen),UHD,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.69,36990,38
82K10168IN,196,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.36,66990,33
7K4W8PA,197,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.3,2.58,60990,48
82K2028AIN,196,AMD Quad-Core Ryzen 5,"GeForce RTX 2050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.54,57990,25
82HS009GIN,198,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.46,57300,25
ASU-EKRM8,199,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.33,36496,45
ACE-DM0IU,200,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.26,47990,33
D560659WIN9S,34,Intel Core i5 (11th Gen),Integrated,0,16,512 GB SSD Storage,512,15.6,1.87,51999,45
87B80PA,201,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,1.82,55999,46
HP-A26C5,202,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.73,65990,34
D560243HIN9S,203,AMD Hexa-Core Ryzen 5,"Radeon RX 5600M GPU, 6 GB",6,8,512 GB SSD Storage,512,15.6,1.65,75300,37
8F4Z7PA,204,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.54,77490,10
ASU-21JNR,205,Intel Core i3 (10th Gen),Integrated,0,8,NO SSD + 1024 GB HDD Storage,1024,14.0,1.52,28700,3
6K9J2PA,206,Intel Core i7 (12th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,14.0,1.4,87490,12
82R10049IN,207,AMD Dual-Core Ryzen 3,Radeon,0,8,512 GB SSD Storage,512,15.6,1.77,31651,23
552W7PA,208,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,16.1,2.97,69990,46
MSI-CQZWJ,209,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.34,31990,22
ACE-Q997O,158,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,512 GB SSD Storage,512,15.6,2.3,90990,24
82KU024JIN,210,AMD Octa-Core Ryzen 7,Radeon,0,16,512 GB SSD Storage,512,15.6,1.61,47990,8
67V53PA,211,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.73,61990,49
637S4PA,212,Intel Pentium Quad-Core,UHD,0,8,256 GB SSD Storage,256,14.0,1.33,28799,23
D560720WIN9B,34,Intel Core i3 (11th Gen),Integrated,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.75,40850,39
3V6Q0PA,213,AMD Quad-Core Ryzen 3,Radeon,0,8,512 GB SSD Storage,512,15.6,1.68,34074,43
6B5R3PA,214,AMD Quad-Core Ryzen 3,Radeon,0,8,512 GB SSD Storage,512,14.0,1.51,27390,41
D560492WIN9BE,215,Intel Core i3 (11th Gen),UHD,0,4,256 GB SSD Storage,256,15.6,1.86,39799,5
ASU-N7UVY,216,Intel Core i3 (11th Gen),UHD Graphics,0,8,256 GB SSD Storage,256,14.0,1.57,46990,23
HON-06JVU,217,Intel Core i5 (10th Gen) Processor,UHD,0,8,512 GB SSD Storage,512,14.0,1.36,46990,47
7S460PA,218,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,13.3,1.17,63666,19
661X0PA,219,Intel Core i5 (11th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.62,72190,13
D552278WIN9S,14,Intel Core i3 (11th Gen),Integrated,0,8,512 GB SSD Storage,512,14.0,1.43,31990,14
ASU-H5PAS,220,AMD Dual-Core Ryzen 3,Radeon,0,8,256 GB SSD Storage,256,15.6,1.67,32990,35
D560871WIN9B,69,Intel Core i5 (12th Gen),Integrated,0,8,512 GB SSD Storage,512,15.6,1.64,48990,19
ACE-RNA4L,221,Intel Core i5 (11th Gen) Processor,Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.9,54990,47
82FG00BPIN,141,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",2,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.69,69500,27
D560900WIN9B,69,Intel Core i5 (12th Gen),Integrated,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.92,63990,14
82JU018YIN,222,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,512 GB SSD Storage,512,15.6,2.42,112999,21
D552204WIN9BE,223,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,14.0,1.63,44999,11
MSI-OVDYX,224,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.58,48790,30
ASU-PPWDY,225,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.68,43837,26
7P704PA,226,Intel Core i5 (13th Gen),Iris Xe,0,8,1024 GB SSD Storage,1024,15.6,1.81,59999,9
6D4L1PA,227,Intel Core i7 (12th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,15.6,1.76,87543,33
82K101LHIN,18,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.22,52854,17
D560476WIN9S,53,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,14.0,1.56,76999,15
7P703PA,228,3.4 Ghz Processor,Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.94,53890,49
MSI-A8SKT,229,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,512 GB SSD Storage,512,15.6,2.19,92990,27
7P705PA,230,Intel Core i5 (13th Gen),Integrated,0,16,512 GB SSD Storage,512,15.6,1.65,56999,32
ASU-1DK6L,231,Intel Core i5 (10th Gen),Integrated,0,8,512 GB SSD Storage,512,14.0,1.53,42990,27
HON-J4OI8,217,Intel Core i3 (10th Gen),UHD,0,8,256 GB SSD Storage,256,14.0,1.31,39990,30
MSI-EUSSY,232,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.54,44519,8
82EY00L4IN,196,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 Ti GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.61,68000,30
D560424WIN9S,215,Intel Core i3 (11th Gen),UHD,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.84,41100,36
HP-95JD7,233,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.58,78000,45
6Q0Z5PA,234,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,14.0,1.35,74723,17
62Y23PA,235,AMD Dual-Core Ryzen 3,Radeon Vega 8,0,8,512 GB SSD Storage,512,15.6,1.76,26390,33
ZEB-YGLRC,236,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.78,39990,16
82K1004CIN,109,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.01,71950,20
D552234WIN9B,237,AMD Dual-Core Ryzen 3,Radeon,0,8,NO SSD + 1024 GB HDD Storage,1024,14.0,1.47,33571,38
ASU-NA6MN,238,Intel Core i7 (12th Gen),UHD,0,16,512 GB SSD Storage,512,15.6,1.69,64990,28
ZEB-MU3FB,236,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.76,37990,46
D560786WIN9B,34,Intel Core i5 (11th Gen),Integrated,0,8,512 GB SSD Storage,512,15.6,1.75,43990,35
82XF003GIN,239,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,16.0,2.31,66990,47
ACE-Y36XR,12,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage,1024,16.0,2.49,149990,26
82SB00V4IN,196,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.44,63990,1
82HS0196IN,240,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,14.0,1.47,49995,39
ACE-7W2T8,241,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.94,49431,13
ASU-J9M47,242,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.32,110490,33
82JU00SYIN,222,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,15.6,2.41,99825,32
788X8PA,243,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.14,66999,39
HP-28A42,244,Intel Core i7 (12th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,14.0,1.44,89990,37
SAM-KFCAM,245,Qualcomm Snapdragon Octa-Core,Adreno,0,4,128 GB SSD Storage,128,14.0,1.33,30990,15
ACE-AQPQF,246,Intel Core i5 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",6,16,128 GB SSD Storage + 1024 GB HDD Storage,1152,15.6,2.12,109990,40
7G6H0PA,247,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.35,42999,6
D552305WIN9BE,248,AMD Quad-Core Ryzen 3,Radeon,0,8,256 GB SSD Storage,256,14.0,1.33,38961,48
ASU-TLHXT,249,Intel Core i7 (11th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.57,56990,7
D560438WIN9SE,215,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",2,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.94,47187,28
MSI-OT97P,250,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.31,42990,39
D552226WIN9BE,251,Intel Core i3 (10th Gen),Integrated,0,4,256 GB SSD Storage + 1024 GB HDD Storage,1280,14.0,1.4,42290,5
82K1019AIN,18,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,2.01,70800,50
D560466WIN9S,53,Intel Core i5 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.63,62999,23
82FJ00BEIH,252,AMD Dual-Core Athlon,Radeon,0,4,256 GB SSD Storage,256,14.0,1.41,22990,36
82FG0148IN,253,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",2,16,512 GB SSD Storage,512,15.6,1.78,62999,4
Z6X93PA,254,AMD Quad-Core APU,Radeon R2,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.81,24499,15
82XV00F4IN,255,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.42,84990,7
ASU-OJBJN,256,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,14.0,1.41,64990,27
6J8N3PA,257,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.72,49999,25
50N49PA,258,Intel Core i5 (11th Gen) Processor,Iris X,0,8,512 GB SSD Storage,512,15.6,1.75,60900,19
D560723WIN9S,34,Intel Core i5 (11th Gen),Integrated,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.71,54749,10
83BG000PIN,259,Intel Core i5 (12th Gen),UHD,0,16,512 GB SSD Storage,512,16.0,2.06,61990,46
ASU-XFO8H,260,Intel Core i5 (12th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.95,64990,25
ASU-IY7NS,261,Intel Core i5 (11th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.42,63990,2
ASU-WZR0Y,262,AMD Hexa-Core Ryzen 5 Processor,Radeon Vega 7,0,16,512 GB SSD Storage,512,16.0,2.33,57990,36
D552172WIN9DE,223,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",2,8,512 GB SSD Storage,512,14.0,1.3,56999,40
6D4K7PA,263,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.7,80116,30
82FJ00BLIH,252,AMD Dual-Core Athlon,Radeon,0,4,256 GB SSD Storage,256,14.0,1.39,29990,49
D552163WIN9BE,264,Intel Core i3 (11th Gen) Processor,UHD,0,4,256 GB SSD Storage + 1024 GB HDD Storage,1280,14.0,1.53,40801,43
82K200X3IN,43,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.34,81990,19
7Q6Z0PA,265,Intel Core i3 (13th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.71,44990,38
7Q6Y9PA,266,Intel Core i3 (13th Gen),Integrated,0,8,512 GB SSD Storage,512,15.6,1.67,43489,23
82X60013IN,267,Intel Core i3 (13th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.66,45990,20
MSI-Z9GD2,268,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,2.68,86990,1
82EY00RYIN,196,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.23,60900,9
7S4P3PA,269,Intel Core i7 (13th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,15.6,1.65,83990,20
81N300KNIN,8,AMD Dual-Core A6 APU,Radeon R4,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.7,25015,1
82FJ00AGIH,252,AMD Dual-Core Athlon,Radeon Graphics,0,4,256 GB SSD Storage,256,14.0,1.53,24050,16
7N760PA,270,Intel Core i5 (13th Gen),Integrated,0,16,1024 GB SSD Storage,1024,14.0,1.46,78900,6
IN352092K4N001ORS1,69,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.89,52800,19
ZEB-2LBMH,271,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.85,31990,38
ASU-PEP0G,272,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.32,65990,10
ACE-9RVRQ,273,Intel Core i5 (11th Gen) Processor,Iris Xe,0,8,NO SSD + 1024 GB HDD Storage,1024,14.0,1.42,52900,28
D560437WIN9SE,215,Intel Core i5 (11th Gen),Iris Xe,0,4,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.77,55499,24
SAM-OTYYD,274,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.92,61990,39
ZEB-LK5FH,275,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.89,50990,37
ASU-Q1TK6,276,Intel Core i3 (11th Gen),UHD Graphics,0,8,512 GB SSD Storage,512,14.1,1.5,38400,44
ZEB-ILI3L,275,Intel Core i7 (12th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,15.6,1.77,52990,24
ASU-HPITT,277,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",4,8,1024 GB SSD Storage,1024,15.6,2.27,62990,20
D560866WIN9S,69,Intel Core i5 (12th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.82,47490,48
7H5D3PA,278,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,13.4,1.42,81199,13
ASU-4FPB1,279,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,16.0,2.42,52990,36
ACE-E3TRJ,280,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,15.6,1.79,30729,34
D560736WIN9B,3,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.39,69700,19
82C2S02K00,281,Intel Celeron Dual-Core,Integrated,0,4,256 GB SSD Storage,256,14.0,1.37,25999,31
D552217WIN9D,223,Intel Core i3 (11th Gen),Integrated UHD,0,8,256 GB SSD Storage,256,14.0,1.54,39275,10
82H70175IN,2,Intel Core i5 (11th Gen),Iris Xe Graphics,0,16,512 GB SSD Storage,512,14.0,1.68,60990,46
ACE-35FHW,282,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.94,31990,33
D560817WIN9B,49,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.22,66215,48
INF-W7LLR,72,Intel Core i7 (10th Gen),"UHD GPU, 128 MB",0,16,512 GB SSD Storage,512,14.0,1.42,45990,38
82K100MVIN,18,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.34,63000,12
82H801CWIN,2,Intel Core i5 (11th Gen) Processor,UHD,0,8,512 GB SSD Storage,512,15.6,1.62,56499,24
82XV00BRIN,283,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,512 GB SSD Storage,512,15.6,2.57,97990,38
APP-28GSW,284,Intel Core i5 (8th Gen),Iris Plus 655,0,8,512 GB SSD Storage,512,13.3,1.57,162990,47
MSI-GIWQ4,285,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.22,64990,16
ACE-0CZPF,158,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.28,72899,31
81WB01EFIN,114,Intel Core i3 (10th Gen),UHD,0,8,256 GB SSD Storage,256,15.6,1.7,37689,22
D560639WIN9B,286,Intel Core i5 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.32,69490,30
APP-S8RGQ,287,Apple M2 Processor,M2 Integrated,0,8,512 GB SSD Storage,512,13.6,1.3,108990,43
FUJ-V93HK,288,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,13.3,1.39,89990,29
ACE-5HYAP,273,Intel Core i3 (11th Gen) Processor,UHD,0,8,NO SSD + 1024 GB HDD Storage,1024,14.0,1.51,37890,14
ASU-0LT64,289,AMD Hexa-Core Ryzen 5 Processor,"GeForce RTX 3050 GPU, 4 GB",4,8,1024 GB SSD Storage,1024,15.6,2.31,84990,25
82S9017TIN,290,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.02,65547,39
82XQ008VIN,291,AMD Quad-Core Ryzen 5,Radeon 610M,0,16,512 GB SSD Storage,512,15.6,1.62,43490,5
ACE-2WCYR,158,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti  GPU, 4 GB",4,16,512 GB SSD Storage + 1024 GB HDD Storage,1536,15.6,2.31,104990,39
INF-KYTGD,292,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,16.0,2.03,43990,20
D560745WIN9B,34,Intel Core i5 (11th Gen),Integrated,0,8,512 GB SSD Storage,512,15.6,1.67,38990,27
ASU-SIK7S,293,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.63,35990,6
ASU-0EX06,294,Intel Core i3 (11th Gen),UHD Graphics,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,14.0,1.53,38990,25
FUJ-K3C5R,295,Intel Core i7 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,13.3,1.45,99990,29
ASU-ZO25L,296,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.59,37990,26
ASU-PW8RE,297,AMD Quad-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,15.6,1.6,55300,18
FUJ-BGBK9,298,Intel Core i7 (11th Gen),Iris Xe,0,16,512 GB SSD Storage,512,13.3,1.38,83590,19
ASU-N2BJ7,299,Intel Core i3 (13th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.64,42990,30
ASU-07N5E,300,Intel Core i3 (13th Gen),Integrated,0,8,512 GB SSD Storage,512,14.0,1.47,42990,13
21DJA049IH,301,Intel Core i5 (12th Gen),UHD,0,8,512 GB SSD Storage,512,15.6,1.78,54990,6
82LN00JSIN,302,AMD Octa-Core Ryzen 7,Radeon,0,16,512 GB SSD Storage,512,15.6,1.73,52990,17
6Q0M9PA,303,AMD Dual-Core Ryzen 3,Radeon Graphics,0,8,256 GB SSD Storage,256,15.6,1.71,38990,37
D560479WIN9S,304,Intel Core i5 (11th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.92,74999,48
67G61PA,305,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.58,64207,26
82SF008YIN,306,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.61,55990,25
82H801DHIN,2,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,15.6,1.66,41000,7
MSI-S03EX,307,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",6,8,512 GB SSD Storage,512,15.6,2.12,67650,22
ASU-F5A50,308,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 GPU, 4 GB",4,16,1024 GB SSD Storage,1024,13.4,2.21,153662,49
82HU00PQIN,309,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,14.0,1.38,56990,48
D560774WIN9S,310,Intel Core i3 (12th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.5,60802,47
MSI-WYA22,311,Intel Core i5 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.34,59990,21
MSI-J3F0O,312,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,2.3,65990,16
360L6PA,313,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",2,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.67,54350,29
MSI-NI6NJ,314,Intel Core i7 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.32,69990,33
82KDA00XIH,190,AMD Hexa-Core Ryzen 5,Radeon,0,8,512 GB SSD Storage,512,15.6,1.76,46190,1
7L029PA,315,AMD Quad-Core Ryzen 3,Radeon,0,8,512 GB SSD Storage,512,15.6,1.82,34490,45
ASU-3IQX5,316,AMD Octa-Core Ryzen 9,"Radeon RX 6800M GPU, 12 GB",12,16,1024 GB SSD Storage,1024,15.6,2.25,129990,50
