SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Price,Stock,Weight
244,200,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,47990,1,2.03
245,34,Intel Core i5 (11th Gen),Integrated,16,512 GB SSD Storage,15.6,51999,10,2.11
246,201,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",16,512 GB SSD Storage,15.6,55999,16,1.4
247,202,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,65990,9,1.22
248,203,AMD Hexa-Core Ryzen 5,"Radeon RX 5600M GPU, 6 GB",8,512 GB SSD Storage,15.6,75300,49,1.77
249,204,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,77490,12,2.17
250,205,Intel Core i3 (10th Gen),Integrated,8,NO SSD + 1024 GB HDD Storage,14.0,28700,50,1.74
251,206,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,87490,34,2.38
252,207,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,31651,47,2.27
253,208,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,16.1,69990,23,2.42
254,209,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,31990,7,1.57
255,158,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,90990,15,1.27
256,210,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,47990,35,1.73
257,211,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,61990,10,1.62
258,212,Intel Pentium Quad-Core,UHD,8,256 GB SSD Storage,14.0,28799,19,1.68
259,34,Intel Core i3 (11th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,40850,48,1.87
260,213,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,34074,36,1.45
261,214,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,14.0,27390,42,1.92
262,215,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.6,39799,50,1.52
263,216,Intel Core i3 (11th Gen),UHD Graphics,8,256 GB SSD Storage,14.0,46990,27,1.84
264,217,Intel Core i5 (10th Gen) Processor,UHD,8,512 GB SSD Storage,14.0,46990,21,1.97
265,218,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,13.3,63666,42,2.19
266,219,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,72190,37,2.47
267,14,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,14.0,31990,23,2.36
268,220,AMD Dual-Core Ryzen 3,Radeon,8,256 GB SSD Storage,15.6,32990,30,1.35
269,69,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,48990,20,2.47
270,221,Intel Core i5 (11th Gen) Processor,Iris Xe,8,512 GB SSD Storage,15.6,54990,9,1.57
271,141,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,69500,1,1.93
272,69,Intel Core i5 (12th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,63990,27,1.46
273,222,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,15.6,112999,33,1.38
274,223,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,44999,16,1.23
275,224,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,48790,24,1.42
276,225,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,43837,22,2.23
277,226,Intel Core i5 (13th Gen),Iris Xe,8,1024 GB SSD Storage,15.6,59999,34,1.38
278,227,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,87543,9,1.71
279,18,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,52854,12,1.45
280,53,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,76999,44,1.57
281,228,3.4 Ghz Processor,Iris Xe,8,512 GB SSD Storage,15.6,53890,14,2.26
282,229,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,92990,42,1.7
283,230,Intel Core i5 (13th Gen),Integrated,16,512 GB SSD Storage,15.6,56999,13,2.13
284,231,Intel Core i5 (10th Gen),Integrated,8,512 GB SSD Storage,14.0,42990,6,1.53
285,217,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.0,39990,2,1.39
286,232,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,44519,41,2.34
287,196,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 Ti GPU, 4 GB",8,512 GB SSD Storage,15.6,68000,28,1.69
288,215,Intel Core i3 (11th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,41100,2,1.76
289,233,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,78000,35,2.24
290,234,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,74723,22,1.68
291,235,AMD Dual-Core Ryzen 3,Radeon Vega 8,8,512 GB SSD Storage,15.6,26390,35,1.76
292,236,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,39990,30,1.55
293,109,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,71950,46,2.17
294,237,AMD Dual-Core Ryzen 3,Radeon,8,NO SSD + 1024 GB HDD Storage,14.0,33571,32,2.34
295,238,Intel Core i7 (12th Gen),UHD,16,512 GB SSD Storage,15.6,64990,17,2.08
296,236,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,37990,6,1.42
297,34,Intel Core i5 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,43990,20,1.29
298,239,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,66990,31,1.99
299,12,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.0,149990,18,1.52
300,196,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,63990,14,2.32
301,240,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,14.0,49995,10,1.97
302,241,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,49431,50,1.4
303,242,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,110490,35,2.32
304,222,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,99825,19,1.91
305,243,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,66999,13,2.07
306,244,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,89990,1,2.5
307,245,Qualcomm Snapdragon Octa-Core,Adreno,4,128 GB SSD Storage,14.0,30990,3,1.43
308,246,Intel Core i5 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",16,128 GB SSD Storage + 1024 GB HDD Storage,15.6,109990,25,1.83
309,247,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,42999,33,2.35
310,248,AMD Quad-Core Ryzen 3,Radeon,8,256 GB SSD Storage,14.0,38961,14,1.92
311,249,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,56990,9,1.98
312,215,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,47187,6,2.26
313,250,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,15.6,42990,20,2.28
314,251,Intel Core i3 (10th Gen),Integrated,4,256 GB SSD Storage + 1024 GB HDD Storage,14.0,42290,14,1.47
315,18,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,70800,5,1.24
316,53,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,14.0,62999,25,1.63
317,252,AMD Dual-Core Athlon,Radeon,4,256 GB SSD Storage,14.0,22990,42,1.65
318,253,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,15.6,62999,10,1.3
319,254,AMD Quad-Core APU,Radeon R2,4,NO SSD + 1024 GB HDD Storage,15.6,24499,7,1.61
320,255,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,84990,42,2.26
321,256,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,14.0,64990,24,1.43
322,257,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,49999,32,1.32
323,258,Intel Core i5 (11th Gen) Processor,Iris X,8,512 GB SSD Storage,15.6,60900,37,2.4
324,34,Intel Core i5 (11th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,54749,12,1.94
325,259,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,16.0,61990,5,2.36
326,260,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,64990,6,2.22
327,261,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,63990,34,1.99
328,262,AMD Hexa-Core Ryzen 5 Processor,Radeon Vega 7,16,512 GB SSD Storage,16.0,57990,38,1.64
329,223,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",8,512 GB SSD Storage,14.0,56999,25,1.67
330,263,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,80116,28,2.07
331,252,AMD Dual-Core Athlon,Radeon,4,256 GB SSD Storage,14.0,29990,29,1.95
332,264,Intel Core i3 (11th Gen) Processor,UHD,4,256 GB SSD Storage + 1024 GB HDD Storage,14.0,40801,6,2.04
333,43,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,81990,42,1.35
334,265,Intel Core i3 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,44990,16,1.73
335,266,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,15.6,43489,20,1.67
336,267,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,14.0,45990,22,1.85
337,268,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,86990,28,1.34
338,196,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,60900,3,1.61
339,269,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,83990,10,1.4
340,8,AMD Dual-Core A6 APU,Radeon R4,4,NO SSD + 1024 GB HDD Storage,15.6,25015,22,2.14
341,252,AMD Dual-Core Athlon,Radeon Graphics,4,256 GB SSD Storage,14.0,24050,37,2.46
342,270,Intel Core i5 (13th Gen),Integrated,16,1024 GB SSD Storage,14.0,78900,46,1.67
343,69,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,52800,10,1.41
344,271,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,31990,44,1.54
345,272,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,65990,25,2.17
346,273,Intel Core i5 (11th Gen) Processor,Iris Xe,8,NO SSD + 1024 GB HDD Storage,14.0,52900,47,1.86
347,215,Intel Core i5 (11th Gen),Iris Xe,4,256 GB SSD Storage + 1024 GB HDD Storage,15.6,55499,21,1.27
348,274,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,61990,50,1.81
349,275,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,50990,45,1.43
350,276,Intel Core i3 (11th Gen),UHD Graphics,8,512 GB SSD Storage,14.1,38400,2,2.4
351,275,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,52990,11,2.08
352,277,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",8,1024 GB SSD Storage,15.6,62990,4,1.68
353,69,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,47490,35,2.07
354,278,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.4,81199,10,1.51
355,279,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,16.0,52990,40,1.74
356,280,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,30729,47,2.32
357,3,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,69700,22,1.38
358,281,Intel Celeron Dual-Core,Integrated,4,256 GB SSD Storage,14.0,25999,37,1.81
359,223,Intel Core i3 (11th Gen),Integrated UHD,8,256 GB SSD Storage,14.0,39275,11,2.37
360,2,Intel Core i5 (11th Gen),Iris Xe Graphics,16,512 GB SSD Storage,14.0,60990,43,2.31
361,282,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,31990,35,1.76
362,49,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,66215,8,1.89
363,72,Intel Core i7 (10th Gen),"UHD GPU, 128 MB",16,512 GB SSD Storage,14.0,45990,4,1.45
364,18,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,63000,14,2.23
365,2,Intel Core i5 (11th Gen) Processor,UHD,8,512 GB SSD Storage,15.6,56499,32,1.92
366,283,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,512 GB SSD Storage,15.6,97990,25,1.47
367,284,Intel Core i5 (8th Gen),Iris Plus 655,8,512 GB SSD Storage,13.3,162990,35,1.27
368,285,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,64990,2,2.22
369,158,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,72899,44,1.92
370,114,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,15.6,37689,29,2.41
371,286,Intel Core i5 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,69490,18,2.17
372,287,Apple M2 Processor,M2 Integrated,8,512 GB SSD Storage,13.6,108990,18,2.29
373,288,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,89990,37,2.0
374,273,Intel Core i3 (11th Gen) Processor,UHD,8,NO SSD + 1024 GB HDD Storage,14.0,37890,34,1.78
375,289,AMD Hexa-Core Ryzen 5 Processor,"GeForce RTX 3050 GPU, 4 GB",8,1024 GB SSD Storage,15.6,84990,37,1.66
376,290,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,65547,38,1.54
377,291,AMD Quad-Core Ryzen 5,Radeon 610M,16,512 GB SSD Storage,15.6,43490,17,1.8
378,158,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti  GPU, 4 GB",16,512 GB SSD Storage + 1024 GB HDD Storage,15.6,104990,2,1.67
379,292,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,43990,37,2.47
380,34,Intel Core i5 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,38990,36,2.34
381,293,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,35990,12,2.24
382,294,Intel Core i3 (11th Gen),UHD Graphics,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,38990,33,2.13
383,295,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,99990,13,1.73
384,296,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,37990,39,2.08
385,297,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,55300,1,1.49
386,298,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,83590,48,2.21
387,299,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,14.0,42990,17,2.0
388,300,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,14.0,42990,38,1.91
389,301,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,54990,44,1.82
390,302,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,52990,14,2.5
391,303,AMD Dual-Core Ryzen 3,Radeon Graphics,8,256 GB SSD Storage,15.6,38990,36,2.09
392,304,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,74999,42,1.58
393,305,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,64207,45,2.15
394,306,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,55990,26,1.6
395,2,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,41000,30,1.21
396,307,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",8,512 GB SSD Storage,15.6,67650,7,1.3
397,308,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,13.4,153662,42,2.48
398,309,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,56990,28,1.28
399,310,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,60802,16,2.44
400,311,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,59990,30,1.97
401,312,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,65990,19,1.94
402,313,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,54350,34,1.21
403,314,Intel Core i7 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,69990,29,1.63
404,190,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,46190,36,2.38
405,315,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,34490,48,1.52
406,316,AMD Octa-Core Ryzen 9,"Radeon RX 6800M GPU, 12 GB",16,1024 GB SSD Storage,15.6,129990,23,1.41
407,317,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,76200,38,2.41
408,318,Intel Core i5 (13th Gen),UHD,16,512 GB SSD Storage,14.0,65989,14,1.73
409,58,Intel Core i7 (13th Gen),Iris Xe,32,1024 GB SSD Storage,15.6,66990,47,1.41
410,319,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,64990,36,2.21
411,320,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,76990,16,1.86
412,321,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,72499,39,1.8
413,304,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,15.6,76990,50,1.32
414,322,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,33990,11,2.39
415,323,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,40574,36,1.21
416,239,Intel Core i7 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,86190,34,1.69
417,324,Intel Core i7 (13th Gen),UHD,16,512 GB SSD Storage,14.0,82790,9,1.75
418,325,Intel Core i7 (11th Gen),Iris Plus,16,512 GB SSD Storage,14.0,49990,27,2.06
419,326,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,16.0,124990,2,1.94
420,190,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,33500,5,1.39
421,53,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,79299,39,2.37
422,327,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,65990,31,2.19
423,328,Intel Core i5 (11th Gen),Iris Xe,8,1024 GB SSD Storage,15.0,65990,30,2.32
424,329,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,59900,30,1.9
425,330,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 Ti GPU, 4 GB",8,512 GB SSD Storage,15.6,76990,35,2.2
426,331,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,60990,43,2.15
427,332,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,48999,46,1.42
428,333,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",8,512 GB SSD Storage,14.0,79990,11,2.3
429,334,Intel Core i7 (11th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,42990,41,2.27
430,309,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,77900,29,1.72
431,34,Intel Core i5 (11th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,51299,43,1.95
432,327,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,66000,7,1.47
433,335,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,16.1,119990,47,1.76
434,336,Intel Core i7 (12th Gen),Iris Xe Graphics,16,1024 GB SSD Storage,13.3,104990,36,1.48
435,337,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,13.3,79469,16,1.22
436,338,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,144990,13,2.5
437,339,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,47990,41,1.81
438,114,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,35990,24,1.21
439,340,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,108999,16,1.93
440,190,AMD Quad-Core Ryzen 3,Integrated,8,256 GB SSD Storage,15.6,29490,8,2.46
441,341,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,61980,7,2.48
442,342,AMD Hexa-Core Ryzen 5 Processor,Radeon,16,512 GB SSD Storage,15.6,36990,14,2.37
443,342,AMD Hexa-Core Ryzen 5 Processor,Radeon,8,512 GB SSD Storage,15.6,34890,16,1.85
444,343,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,15.6,42990,34,1.33
445,344,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,15.6,42990,12,1.51
446,345,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,15.6,42990,11,1.71
447,346,Intel Core i7 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,64990,4,1.62
448,347,Intel Core i3 (12th Gen),UHD,8,256 GB SSD Storage,14.0,27990,20,2.12
449,348,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,15.6,51000,23,1.37
450,349,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,16.1,109990,29,2.25
451,350,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,15.6,39900,41,1.48
452,347,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,29990,10,1.51
453,53,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,88999,27,2.0
454,351,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,77990,8,1.88
455,352,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,61990,17,1.71
456,353,Intel Core i5 (12th Gen) Processor,UHD,16,512 GB SSD Storage,15.6,51799,44,1.99
457,248,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,14.0,35490,8,2.44
458,327,Intel Core i3 (11th Gen),UHD Graphics,8,512 GB SSD Storage,15.6,46990,20,1.24
459,354,Intel Core i7 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,99990,47,1.81
460,355,Intel Core i5 (11th Gen),Iris Xe Graphics,16,512 GB SSD Storage,17.3,51990,27,1.89
461,356,Intel Core i7 (12th Gen),"GeForce RTX 3070 GPU, 8 GB",16,1024 GB SSD Storage,15.6,164980,26,2.3
462,357,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 ",8,512 GB SSD Storage,15.6,65490,29,2.12
463,283,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,74990,13,2.0
464,358,Intel Core i5 (10th Gen),Integrated,8,256 GB SSD Storage,15.6,43500,17,1.87
465,18,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,64499,33,2.33
466,359,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,17.3,85990,16,1.63
467,360,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,68000,3,1.7
468,361,AMD Dual-Core A9 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,14.0,20554,33,1.7
469,362,Intel Core i7 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,71990,43,1.96
470,363,AMD Octa-Core Ryzen 7,Radeon Vega 7,16,512 GB SSD Storage,16.0,69490,4,2.38
471,43,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,63645,1,1.38
472,364,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,52990,12,1.26
473,365,Intel Celeron Dual-Core,UHD,4,256 GB SSD Storage,15.6,23949,22,1.28
474,136,Intel Core i5 (12th Gen),"GeForce GTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,61314,26,1.6
475,10,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,77990,15,1.23
476,366,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,16.0,132321,13,1.29
477,367,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,57990,23,1.42
478,368,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.6,32299,11,1.29
479,369,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,52990,46,2.09
480,370,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,149000,32,2.26
481,371,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,13.3,81999,42,2.05
482,372,Intel Celeron Dual-Core,UHD 600,4,256 GB SSD Storage,15.6,25990,18,1.44
483,373,AMD Hexa-Core Ryzen 5,GeForce RTX 3050,16,512  SSD Storage,15.6,73500,29,2.29
484,374,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,43499,38,1.92
485,33,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,14.0,23999,32,2.19
486,375,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,97990,4,1.6
