SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Weight,Price,Stock
67U20PA,184,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.82,55490,46
ACE-XNVQ,20,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.75,31990,37
D560865WIN9B,69,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,1.69,45990,19
TEC-QSHU,16,Intel Core i3 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.7,37999,12
ZEB-DUFH,185,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.73,29990,37
82LN00A3IN,186,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,1.9,52100,33
82H800U5IN,21,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.78,35990,31
NOBELM-WDQ9BHNE,187,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.52,41990,37
APP-VNIH,188,Apple M2 Processor,M2,8,512 GB SSD Storage,13.3,1.33,149900,36
8U6Z8PA,189,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.54,59490,26
82KDA01BIH,190,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.66,27490,31
ZEB-H0SB,185,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.76,28990,32
ACE-KWTZ,191,Intel Core i5 (13th Gen) Processor,Iris Xe,16,512 GB SSD Storage,14.0,1.45,79990,9
D560725WIN9SE,53,Intel Core i3 (11th Gen),Integrated,8,256 GB SSD Storage,14.0,1.6,63999,13
7L035PA,192,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.83,50990,5
7L033PA,193,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.61,46490,10
ACE-RF6S,12,Intel Core i5 (13th Gen) Processor,"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,16.0,2.98,94990,39
HP-K27C,194,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,16.1,2.64,68212,15
81WB018YIN,195,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.72,36990,30
82K10168IN,196,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.71,66990,6
7K4W8PA,197,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.3,2.29,60990,33
82K2028AIN,196,AMD Quad-Core Ryzen 5,"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.21,57990,41
82HS009GIN,198,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.48,57300,48
ASU-29RY,199,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.58,36496,44
ACE-FPZ6,200,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.35,47990,31
D560659WIN9S,34,Intel Core i5 (11th Gen),Integrated,16,512 GB SSD Storage,15.6,1.93,51999,48
87B80PA,201,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",16,512 GB SSD Storage,15.6,1.73,55999,21
HP-WJUP,202,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.09,65990,33
D560243HIN9S,203,AMD Hexa-Core Ryzen 5,"Radeon RX 5600M GPU, 6 GB",8,512 GB SSD Storage,15.6,1.84,75300,43
8F4Z7PA,204,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.29,77490,42
ASU-P4V2,205,Intel Core i3 (10th Gen),Integrated,8,NO SSD + 1024 GB HDD Storage,14.0,1.54,28700,17
6K9J2PA,206,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,1.34,87490,37
82R10049IN,207,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.92,31651,5
552W7PA,208,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,16.1,2.58,69990,16
MSI-4CVO,209,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.47,31990,5
ACE-0PZD,158,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.03,90990,8
82KU024JIN,210,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,1.64,47990,38
67V53PA,211,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.82,61990,6
637S4PA,212,Intel Pentium Quad-Core,UHD,8,256 GB SSD Storage,14.0,1.35,28799,50
D560720WIN9B,34,Intel Core i3 (11th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.63,40850,35
3V6Q0PA,213,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.68,34074,45
6B5R3PA,214,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,14.0,1.41,27390,40
D560492WIN9BE,215,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.6,1.93,39799,9
ASU-LYOS,216,Intel Core i3 (11th Gen),UHD Graphics,8,256 GB SSD Storage,14.0,1.36,46990,43
HON-90Q0,217,Intel Core i5 (10th Gen) Processor,UHD,8,512 GB SSD Storage,14.0,1.51,46990,12
7S460PA,218,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,13.3,1.24,63666,30
661X0PA,219,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.53,72190,6
D552278WIN9S,14,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,14.0,1.35,31990,42
ASU-G3JB,220,AMD Dual-Core Ryzen 3,Radeon,8,256 GB SSD Storage,15.6,1.86,32990,13
D560871WIN9B,69,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,1.65,48990,27
ACE-ICN0,221,Intel Core i5 (11th Gen) Processor,Iris Xe,8,512 GB SSD Storage,15.6,1.66,54990,16
82FG00BPIN,141,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.64,69500,20
D560900WIN9B,69,Intel Core i5 (12th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.94,63990,24
82JU018YIN,222,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.34,112999,9
D552204WIN9BE,223,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.54,44999,1
MSI-EZSI,224,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.71,48790,22
ASU-8VT3,225,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.61,43837,15
7P704PA,226,Intel Core i5 (13th Gen),Iris Xe,8,1024 GB SSD Storage,15.6,1.83,59999,35
6D4L1PA,227,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.8,87543,48
82K101LHIN,18,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.28,52854,8
D560476WIN9S,53,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.36,76999,41
7P703PA,228,3.4 Ghz Processor,Iris Xe,8,512 GB SSD Storage,15.6,1.92,53890,8
MSI-D668,229,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.52,92990,30
7P705PA,230,Intel Core i5 (13th Gen),Integrated,16,512 GB SSD Storage,15.6,1.92,56999,42
ASU-8DET,231,Intel Core i5 (10th Gen),Integrated,8,512 GB SSD Storage,14.0,1.64,42990,13
HON-2JL4,217,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.0,1.36,39990,47
MSI-AGSK,232,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.49,44519,3
82EY00L4IN,196,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 Ti GPU, 4 GB",8,512 GB SSD Storage,15.6,2.41,68000,22
D560424WIN9S,215,Intel Core i3 (11th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.73,41100,44
HP-9D7N,233,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.37,78000,1
6Q0Z5PA,234,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.48,74723,10
62Y23PA,235,AMD Dual-Core Ryzen 3,Radeon Vega 8,8,512 GB SSD Storage,15.6,1.84,26390,33
ZEB-OL21,236,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.9,39990,45
82K1004CIN,109,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.45,71950,1
D552234WIN9B,237,AMD Dual-Core Ryzen 3,Radeon,8,NO SSD + 1024 GB HDD Storage,14.0,1.56,33571,25
ASU-1REU,238,Intel Core i7 (12th Gen),UHD,16,512 GB SSD Storage,15.6,1.87,64990,44
ZEB-N4E1,236,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.83,37990,48
D560786WIN9B,34,Intel Core i5 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.63,43990,20
82XF003GIN,239,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.27,66990,32
ACE-4JNL,12,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.0,2.37,149990,45
82SB00V4IN,196,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.08,63990,35
82HS0196IN,240,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,14.0,1.4,49995,1
ACE-LEID,241,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.95,49431,12
ASU-SX6W,242,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.07,110490,4
82JU00SYIN,222,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.19,99825,20
788X8PA,243,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.58,66999,39
HP-A5RW,244,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,1.57,89990,34
SAM-R7LF,245,Qualcomm Snapdragon Octa-Core,Adreno,4,128 GB SSD Storage,14.0,1.37,30990,11
ACE-2CYC,246,Intel Core i5 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",16,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.55,109990,15
7G6H0PA,247,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.52,42999,4
D552305WIN9BE,248,AMD Quad-Core Ryzen 3,Radeon,8,256 GB SSD Storage,14.0,1.52,38961,15
ASU-U9CC,249,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.55,56990,21
D560438WIN9SE,215,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.92,47187,33
MSI-B909,250,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.71,42990,41
D552226WIN9BE,251,Intel Core i3 (10th Gen),Integrated,4,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.57,42290,46
82K1019AIN,18,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.22,70800,48
D560466WIN9S,53,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.64,62999,46
82FJ00BEIH,252,AMD Dual-Core Athlon,Radeon,4,256 GB SSD Storage,14.0,1.56,22990,32
82FG0148IN,253,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,15.6,1.78,62999,44
Z6X93PA,254,AMD Quad-Core APU,Radeon R2,4,NO SSD + 1024 GB HDD Storage,15.6,1.66,24499,45
82XV00F4IN,255,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.53,84990,48
ASU-3P2C,256,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,14.0,1.59,64990,46
6J8N3PA,257,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.81,49999,42
50N49PA,258,Intel Core i5 (11th Gen) Processor,Iris X,8,512 GB SSD Storage,15.6,1.94,60900,32
D560723WIN9S,34,Intel Core i5 (11th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.78,54749,39
83BG000PIN,259,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,16.0,2.3,61990,22
ASU-ESVE,260,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.68,64990,42
ASU-77H9,261,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.35,63990,4
ASU-MJ7D,262,AMD Hexa-Core Ryzen 5 Processor,Radeon Vega 7,16,512 GB SSD Storage,16.0,1.84,57990,42
D552172WIN9DE,223,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.62,56999,8
6D4K7PA,263,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.62,80116,45
82FJ00BLIH,252,AMD Dual-Core Athlon,Radeon,4,256 GB SSD Storage,14.0,1.56,29990,21
D552163WIN9BE,264,Intel Core i3 (11th Gen) Processor,UHD,4,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.37,40801,41
82K200X3IN,43,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.56,81990,15
7Q6Z0PA,265,Intel Core i3 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.89,44990,6
7Q6Y9PA,266,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,15.6,1.81,43489,9
82X60013IN,267,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,14.0,1.52,45990,27
MSI-CR6E,268,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.62,86990,45
82EY00RYIN,196,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.04,60900,22
7S4P3PA,269,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.94,83990,24
81N300KNIN,8,AMD Dual-Core A6 APU,Radeon R4,4,NO SSD + 1024 GB HDD Storage,15.6,1.83,25015,42
82FJ00AGIH,252,AMD Dual-Core Athlon,Radeon Graphics,4,256 GB SSD Storage,14.0,1.49,24050,28
7N760PA,270,Intel Core i5 (13th Gen),Integrated,16,1024 GB SSD Storage,14.0,1.6,78900,48
IN352092K4N001ORS1,69,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.73,52800,33
ZEB-4KUR,271,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.68,31990,37
ASU-9WY8,272,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.34,65990,3
ACE-K5R9,273,Intel Core i5 (11th Gen) Processor,Iris Xe,8,NO SSD + 1024 GB HDD Storage,14.0,1.37,52900,50
D560437WIN9SE,215,Intel Core i5 (11th Gen),Iris Xe,4,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.72,55499,3
SAM-8ORH,274,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.7,61990,31
ZEB-TRCV,275,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.85,50990,34
ASU-XSWT,276,Intel Core i3 (11th Gen),UHD Graphics,8,512 GB SSD Storage,14.1,1.43,38400,41
ZEB-CXI6,275,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.7,52990,39
ASU-AA49,277,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.52,62990,38
D560866WIN9S,69,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.69,47490,33
7H5D3PA,278,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.4,1.36,81199,18
ASU-QZLI,279,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,16.0,2.28,52990,21
ACE-PXFK,280,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,1.67,30729,20
D560736WIN9B,3,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.07,69700,14
82C2S02K00,281,Intel Celeron Dual-Core,Integrated,4,256 GB SSD Storage,14.0,1.56,25999,46
D552217WIN9D,223,Intel Core i3 (11th Gen),Integrated UHD,8,256 GB SSD Storage,14.0,1.53,39275,50
82H70175IN,2,Intel Core i5 (11th Gen),Iris Xe Graphics,16,512 GB SSD Storage,14.0,1.49,60990,3
ACE-TUPN,282,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.66,31990,16
D560817WIN9B,49,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.74,66215,12
INF-X4LB,72,Intel Core i7 (10th Gen),"UHD GPU, 128 MB",16,512 GB SSD Storage,14.0,1.45,45990,5
82K100MVIN,18,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.52,63000,19
82H801CWIN,2,Intel Core i5 (11th Gen) Processor,UHD,8,512 GB SSD Storage,15.6,1.84,56499,14
82XV00BRIN,283,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,512 GB SSD Storage,15.6,2.33,97990,42
APP-GSUG,284,Intel Core i5 (8th Gen),Iris Plus 655,8,512 GB SSD Storage,13.3,1.29,162990,20
MSI-LPJJ,285,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.16,64990,21
ACE-FQEQ,158,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.44,72899,32
81WB01EFIN,114,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,15.6,1.72,37689,46
D560639WIN9B,286,Intel Core i5 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,2.15,69490,36
APP-X6V8,287,Apple M2 Processor,M2 Integrated,8,512 GB SSD Storage,13.6,1.33,108990,22
FUJ-J531,288,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.16,89990,40
ACE-ZHXH,273,Intel Core i3 (11th Gen) Processor,UHD,8,NO SSD + 1024 GB HDD Storage,14.0,1.4,37890,1
ASU-0H5Q,289,AMD Hexa-Core Ryzen 5 Processor,"GeForce RTX 3050 GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.03,84990,5
82S9017TIN,290,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.2,65547,36
82XQ008VIN,291,AMD Quad-Core Ryzen 5,Radeon 610M,16,512 GB SSD Storage,15.6,1.74,43490,29
ACE-Y2WQ,158,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti  GPU, 4 GB",16,512 GB SSD Storage + 1024 GB HDD Storage,15.6,2.4,104990,40
INF-C94M,292,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.21,43990,15
D560745WIN9B,34,Intel Core i5 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.7,38990,30
ASU-W4KC,293,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.49,35990,17
ASU-6DU4,294,Intel Core i3 (11th Gen),UHD Graphics,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.32,38990,5
FUJ-7L2C,295,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.34,99990,18
ASU-2ZYT,296,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.53,37990,42
ASU-CTZQ,297,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.89,55300,42
FUJ-BZ9W,298,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.25,83590,50
ASU-WHQI,299,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,14.0,1.49,42990,38
ASU-SUAY,300,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,14.0,1.54,42990,29
21DJA049IH,301,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.92,54990,50
82LN00JSIN,302,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,1.95,52990,32
6Q0M9PA,303,AMD Dual-Core Ryzen 3,Radeon Graphics,8,256 GB SSD Storage,15.6,1.89,38990,29
D560479WIN9S,304,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.75,74999,41
67G61PA,305,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.42,64207,14
82SF008YIN,306,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.67,55990,5
82H801DHIN,2,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,1.77,41000,22
MSI-FIZN,307,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",8,512 GB SSD Storage,15.6,2.36,67650,4
ASU-UM0B,308,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,13.4,2.0,153662,8
82HU00PQIN,309,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.62,56990,33
D560774WIN9S,310,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.5,60802,7
MSI-QI95,311,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.63,59990,32
MSI-8XJN,312,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.21,65990,48
360L6PA,313,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.82,54350,44
MSI-DSW1,314,Intel Core i7 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.41,69990,3
82KDA00XIH,190,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.6,46190,47
7L029PA,315,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.8,34490,40
ASU-TWTW,316,AMD Octa-Core Ryzen 9,"Radeon RX 6800M GPU, 12 GB",16,1024 GB SSD Storage,15.6,1.75,129990,24
82A300MBIN,317,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.45,76200,4
82XD003NIN,318,Intel Core i5 (13th Gen),UHD,16,512 GB SSD Storage,14.0,1.5,65989,16
INF-3920,58,Intel Core i7 (13th Gen),Iris Xe,32,1024 GB SSD Storage,15.6,1.81,66990,13
ASU-W0B6,319,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,1.86,64990,19
MSI-T9FU,320,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.65,76990,8
ASU-F3ED,321,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.35,72499,45
D560691WIN9S,304,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,15.6,1.82,76990,1
MSI-CSIQ,322,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.77,33990,42
ASU-BREF,323,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.88,40574,14
82XF003JIN,239,Intel Core i7 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.13,86190,6
82XD0040IN,324,Intel Core i7 (13th Gen),UHD,16,512 GB SSD Storage,14.0,1.43,82790,33
WIN-VU3R,325,Intel Core i7 (11th Gen),Iris Plus,16,512 GB SSD Storage,14.0,1.3,49990,39
82JD005KIN,326,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,16.0,2.69,124990,45
82C5A00AIH,190,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,1.86,33500,8
D560632WIN9S,53,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.43,79299,3
21E6S05B00,327,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.6,65990,24
20V9A05KIH,328,Intel Core i5 (11th Gen),Iris Xe,8,1024 GB SSD Storage,15.0,1.89,65990,6
ASU-VN88,329,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.71,59900,8
499C0PA,330,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 Ti GPU, 4 GB",8,512 GB SSD Storage,15.6,2.23,76990,18
ASU-LAIB,331,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.74,60990,25
943V8PA,332,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.61,48999,17
ASU-MZTT,333,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.32,79990,15
ACE-7TJ5,334,Intel Core i7 (11th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,1.62,42990,2
82HU00CNIN,309,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.63,77900,17
D560803WIN9B,34,Intel Core i5 (11th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.8,51299,43
20TDS0G700,327,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.67,66000,7
552X3PA,335,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,16.1,2.81,119990,34
6L0L1PA,336,Intel Core i7 (12th Gen),Iris Xe Graphics,16,1024 GB SSD Storage,13.3,1.36,104990,26
82ND00DNIN,337,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,13.3,1.41,79469,8
ASU-SCUI,338,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.3,144990,14
ASU-OMAU,339,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.87,47990,30
