SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Weight,Price,Stock
MSI-SL7OL,183,Intel Core i7 (10th Gen) Processor,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.7,63563,16
82RK00VWIN,114,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.68,36300,7
67U20PA,184,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.83,55490,44
ACE-12X62,20,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.74,31990,15
D560865WIN9B,69,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,1.73,45990,35
TEC-856D2,16,Intel Core i3 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.82,37999,49
ZEB-JGSDJ,185,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.76,29990,36
82LN00A3IN,186,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,1.66,52100,3
82H800U5IN,21,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.75,35990,9
NOBELM-WDQ9BHNE,187,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.59,41990,14
APP-PGWOS,188,Apple M2 Processor,M2,8,512 GB SSD Storage,13.3,1.59,149900,2
8U6Z8PA,189,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.14,59490,48
82KDA01BIH,190,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.86,27490,18
ZEB-KWCTV,185,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.84,28990,24
ACE-OXR4X,191,Intel Core i5 (13th Gen) Processor,Iris Xe,16,512 GB SSD Storage,14.0,1.42,79990,5
D560725WIN9SE,53,Intel Core i3 (11th Gen),Integrated,8,256 GB SSD Storage,14.0,1.58,63999,11
7L035PA,192,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.75,50990,48
7L033PA,193,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.62,46490,25
ACE-PP8AO,12,Intel Core i5 (13th Gen) Processor,"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,16.0,2.54,94990,34
HP-W7PLF,194,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,16.1,3.1,68212,25
81WB018YIN,195,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.74,36990,33
82K10168IN,196,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.72,66990,6
7K4W8PA,197,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.3,2.42,60990,36
82K2028AIN,196,AMD Quad-Core Ryzen 5,"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.64,57990,45
82HS009GIN,198,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.54,57300,5
ASU-FW28H,199,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.52,36496,19
ACE-ZSMF0,200,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.28,47990,28
D560659WIN9S,34,Intel Core i5 (11th Gen),Integrated,16,512 GB SSD Storage,15.6,1.75,51999,34
87B80PA,201,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",16,512 GB SSD Storage,15.6,1.77,55999,25
HP-NKMKM,202,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.67,65990,50
D560243HIN9S,203,AMD Hexa-Core Ryzen 5,"Radeon RX 5600M GPU, 6 GB",8,512 GB SSD Storage,15.6,1.73,75300,1
8F4Z7PA,204,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.39,77490,30
ASU-CQDAT,205,Intel Core i3 (10th Gen),Integrated,8,NO SSD + 1024 GB HDD Storage,14.0,1.6,28700,3
6K9J2PA,206,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,1.59,87490,17
82R10049IN,207,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.83,31651,34
552W7PA,208,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,16.1,2.44,69990,15
MSI-VDNKI,209,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.53,31990,22
ACE-F5K8M,158,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.32,90990,25
82KU024JIN,210,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,1.68,47990,48
67V53PA,211,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.64,61990,22
637S4PA,212,Intel Pentium Quad-Core,UHD,8,256 GB SSD Storage,14.0,1.6,28799,37
D560720WIN9B,34,Intel Core i3 (11th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.83,40850,45
3V6Q0PA,213,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.72,34074,32
6B5R3PA,214,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,14.0,1.51,27390,43
D560492WIN9BE,215,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.6,1.68,39799,14
ASU-ISS5X,216,Intel Core i3 (11th Gen),UHD Graphics,8,256 GB SSD Storage,14.0,1.37,46990,12
HON-3YFJ6,217,Intel Core i5 (10th Gen) Processor,UHD,8,512 GB SSD Storage,14.0,1.5,46990,19
7S460PA,218,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,13.3,1.2,63666,31
661X0PA,219,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.6,72190,8
D552278WIN9S,14,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,14.0,1.44,31990,11
ASU-XQJF2,220,AMD Dual-Core Ryzen 3,Radeon,8,256 GB SSD Storage,15.6,1.69,32990,43
D560871WIN9B,69,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,1.69,48990,45
ACE-QTRGL,221,Intel Core i5 (11th Gen) Processor,Iris Xe,8,512 GB SSD Storage,15.6,1.79,54990,36
82FG00BPIN,141,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.73,69500,34
D560900WIN9B,69,Intel Core i5 (12th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.63,63990,32
82JU018YIN,222,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.45,112999,15
D552204WIN9BE,223,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.36,44999,12
MSI-F4270,224,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.64,48790,38
ASU-MDCPC,225,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.73,43837,26
7P704PA,226,Intel Core i5 (13th Gen),Iris Xe,8,1024 GB SSD Storage,15.6,1.69,59999,48
6D4L1PA,227,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.92,87543,14
82K101LHIN,18,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.25,52854,50
D560476WIN9S,53,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.5,76999,29
7P703PA,228,3.4 Ghz Processor,Iris Xe,8,512 GB SSD Storage,15.6,1.78,53890,13
MSI-FVXXU,229,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.24,92990,22
7P705PA,230,Intel Core i5 (13th Gen),Integrated,16,512 GB SSD Storage,15.6,1.83,56999,1
ASU-ZH3GP,231,Intel Core i5 (10th Gen),Integrated,8,512 GB SSD Storage,14.0,1.62,42990,19
HON-BHL19,217,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.0,1.32,39990,37
MSI-WWTB4,232,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.51,44519,43
82EY00L4IN,196,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 Ti GPU, 4 GB",8,512 GB SSD Storage,15.6,2.33,68000,27
D560424WIN9S,215,Intel Core i3 (11th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.88,41100,14
HP-VQQ7R,233,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.54,78000,37
6Q0Z5PA,234,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.48,74723,7
62Y23PA,235,AMD Dual-Core Ryzen 3,Radeon Vega 8,8,512 GB SSD Storage,15.6,1.75,26390,46
ZEB-N6GLV,236,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.66,39990,2
82K1004CIN,109,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.41,71950,8
D552234WIN9B,237,AMD Dual-Core Ryzen 3,Radeon,8,NO SSD + 1024 GB HDD Storage,14.0,1.64,33571,28
ASU-V99D9,238,Intel Core i7 (12th Gen),UHD,16,512 GB SSD Storage,15.6,1.73,64990,41
ZEB-UGYVT,236,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.74,37990,10
D560786WIN9B,34,Intel Core i5 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.73,43990,11
82XF003GIN,239,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.49,66990,4
ACE-IN6XV,12,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.0,3.0,149990,27
82SB00V4IN,196,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.69,63990,1
82HS0196IN,240,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,14.0,1.35,49995,32
ACE-EKBDG,241,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.78,49431,13
ASU-U30IT,242,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.31,110490,20
82JU00SYIN,222,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.38,99825,19
788X8PA,243,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.41,66999,25
HP-JPE9D,244,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,1.37,89990,49
SAM-X9SNS,245,Qualcomm Snapdragon Octa-Core,Adreno,4,128 GB SSD Storage,14.0,1.42,30990,17
ACE-ETBRS,246,Intel Core i5 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",16,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.04,109990,47
7G6H0PA,247,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.31,42999,34
D552305WIN9BE,248,AMD Quad-Core Ryzen 3,Radeon,8,256 GB SSD Storage,14.0,1.57,38961,21
ASU-ZBKPG,249,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.38,56990,12
D560438WIN9SE,215,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.68,47187,12
MSI-A1V0J,250,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.44,42990,22
D552226WIN9BE,251,Intel Core i3 (10th Gen),Integrated,4,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.61,42290,36
82K1019AIN,18,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.25,70800,23
D560466WIN9S,53,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.53,62999,11
82FJ00BEIH,252,AMD Dual-Core Athlon,Radeon,4,256 GB SSD Storage,14.0,1.52,22990,28
82FG0148IN,253,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,15.6,1.84,62999,35
Z6X93PA,254,AMD Quad-Core APU,Radeon R2,4,NO SSD + 1024 GB HDD Storage,15.6,1.6,24499,28
82XV00F4IN,255,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.11,84990,28
ASU-7EV3R,256,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,14.0,1.35,64990,30
6J8N3PA,257,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.73,49999,47
50N49PA,258,Intel Core i5 (11th Gen) Processor,Iris X,8,512 GB SSD Storage,15.6,1.9,60900,43
D560723WIN9S,34,Intel Core i5 (11th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.9,54749,35
83BG000PIN,259,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,16.0,2.22,61990,46
ASU-KRYOO,260,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.66,64990,11
ASU-2P6GG,261,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.33,63990,22
ASU-195DM,262,AMD Hexa-Core Ryzen 5 Processor,Radeon Vega 7,16,512 GB SSD Storage,16.0,2.37,57990,16
D552172WIN9DE,223,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.47,56999,9
6D4K7PA,263,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.72,80116,35
82FJ00BLIH,252,AMD Dual-Core Athlon,Radeon,4,256 GB SSD Storage,14.0,1.34,29990,46
D552163WIN9BE,264,Intel Core i3 (11th Gen) Processor,UHD,4,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.57,40801,14
82K200X3IN,43,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.25,81990,37
7Q6Z0PA,265,Intel Core i3 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.7,44990,16
7Q6Y9PA,266,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,15.6,1.74,43489,19
82X60013IN,267,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,14.0,1.61,45990,3
MSI-LEY1Q,268,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.28,86990,29
82EY00RYIN,196,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.41,60900,20
7S4P3PA,269,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.83,83990,41
81N300KNIN,8,AMD Dual-Core A6 APU,Radeon R4,4,NO SSD + 1024 GB HDD Storage,15.6,1.79,25015,23
82FJ00AGIH,252,AMD Dual-Core Athlon,Radeon Graphics,4,256 GB SSD Storage,14.0,1.53,24050,37
7N760PA,270,Intel Core i5 (13th Gen),Integrated,16,1024 GB SSD Storage,14.0,1.41,78900,34
IN352092K4N001ORS1,69,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.82,52800,31
ZEB-FC4HG,271,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.7,31990,14
ASU-5P143,272,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.72,65990,11
ACE-CI85Z,273,Intel Core i5 (11th Gen) Processor,Iris Xe,8,NO SSD + 1024 GB HDD Storage,14.0,1.36,52900,29
D560437WIN9SE,215,Intel Core i5 (11th Gen),Iris Xe,4,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.89,55499,46
SAM-9D5V9,274,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.64,61990,11
ZEB-JER7K,275,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.85,50990,14
ASU-0ST1G,276,Intel Core i3 (11th Gen),UHD Graphics,8,512 GB SSD Storage,14.1,1.38,38400,17
ZEB-MS7GO,275,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.81,52990,26
ASU-SLQHT,277,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.29,62990,15
D560866WIN9S,69,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.75,47490,19
7H5D3PA,278,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.4,1.44,81199,44
ASU-5QXK2,279,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,16.0,2.42,52990,31
ACE-CCTNV,280,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,1.93,30729,5
D560736WIN9B,3,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.19,69700,38
82C2S02K00,281,Intel Celeron Dual-Core,Integrated,4,256 GB SSD Storage,14.0,1.56,25999,10
D552217WIN9D,223,Intel Core i3 (11th Gen),Integrated UHD,8,256 GB SSD Storage,14.0,1.46,39275,23
82H70175IN,2,Intel Core i5 (11th Gen),Iris Xe Graphics,16,512 GB SSD Storage,14.0,1.69,60990,10
ACE-D3C0D,282,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.91,31990,18
D560817WIN9B,49,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.02,66215,35
INF-P069F,72,Intel Core i7 (10th Gen),"UHD GPU, 128 MB",16,512 GB SSD Storage,14.0,1.61,45990,3
82K100MVIN,18,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.4,63000,32
82H801CWIN,2,Intel Core i5 (11th Gen) Processor,UHD,8,512 GB SSD Storage,15.6,1.67,56499,44
82XV00BRIN,283,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,512 GB SSD Storage,15.6,2.2,97990,8
APP-XG518,284,Intel Core i5 (8th Gen),Iris Plus 655,8,512 GB SSD Storage,13.3,1.56,162990,15
MSI-TME38,285,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.31,64990,37
ACE-94ODH,158,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.27,72899,7
81WB01EFIN,114,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,15.6,1.68,37689,28
D560639WIN9B,286,Intel Core i5 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,2.71,69490,48
APP-ITLQ3,287,Apple M2 Processor,M2 Integrated,8,512 GB SSD Storage,13.6,1.26,108990,33
FUJ-B26ER,288,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.16,89990,43
ACE-62FNN,273,Intel Core i3 (11th Gen) Processor,UHD,8,NO SSD + 1024 GB HDD Storage,14.0,1.65,37890,41
ASU-VNDLO,289,AMD Hexa-Core Ryzen 5 Processor,"GeForce RTX 3050 GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.31,84990,5
82S9017TIN,290,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.74,65547,25
82XQ008VIN,291,AMD Quad-Core Ryzen 5,Radeon 610M,16,512 GB SSD Storage,15.6,1.67,43490,4
ACE-GC5BE,158,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti  GPU, 4 GB",16,512 GB SSD Storage + 1024 GB HDD Storage,15.6,2.26,104990,4
INF-GJR2M,292,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.49,43990,33
D560745WIN9B,34,Intel Core i5 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.78,38990,16
ASU-OKR4N,293,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.53,35990,29
ASU-CJZWZ,294,Intel Core i3 (11th Gen),UHD Graphics,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.5,38990,44
FUJ-L55PE,295,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.36,99990,45
ASU-YD6Y2,296,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.39,37990,31
ASU-HDGLD,297,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.8,55300,31
FUJ-OVJE3,298,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.37,83590,4
ASU-W3KUQ,299,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,14.0,1.37,42990,23
ASU-UBFVZ,300,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,14.0,1.56,42990,40
21DJA049IH,301,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.88,54990,21
82LN00JSIN,302,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,1.76,52990,9
6Q0M9PA,303,AMD Dual-Core Ryzen 3,Radeon Graphics,8,256 GB SSD Storage,15.6,1.7,38990,35
D560479WIN9S,304,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.88,74999,23
67G61PA,305,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.31,64207,48
82SF008YIN,306,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.9,55990,22
82H801DHIN,2,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,1.68,41000,18
MSI-99FCR,307,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",8,512 GB SSD Storage,15.6,2.37,67650,4
ASU-ELW7G,308,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,13.4,1.96,153662,5
82HU00PQIN,309,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.62,56990,6
D560774WIN9S,310,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.61,60802,44
MSI-TUF5U,311,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.55,59990,3
MSI-VII0J,312,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.42,65990,29
360L6PA,313,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.66,54350,39
MSI-S2OW9,314,Intel Core i7 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.35,69990,2
82KDA00XIH,190,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.81,46190,39
7L029PA,315,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.89,34490,3
ASU-Q35SR,316,AMD Octa-Core Ryzen 9,"Radeon RX 6800M GPU, 12 GB",16,1024 GB SSD Storage,15.6,2.32,129990,39
82A300MBIN,317,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.48,76200,37
82XD003NIN,318,Intel Core i5 (13th Gen),UHD,16,512 GB SSD Storage,14.0,1.37,65989,5
INF-K0B27,58,Intel Core i7 (13th Gen),Iris Xe,32,1024 GB SSD Storage,15.6,1.83,66990,8
ASU-SKT3U,319,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.46,64990,11
MSI-H76DE,320,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.63,76990,29
ASU-V7ORS,321,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.53,72499,46
D560691WIN9S,304,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,15.6,1.83,76990,29
MSI-1KOE8,322,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.82,33990,49
ASU-4J08J,323,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.68,40574,32
82XF003JIN,239,Intel Core i7 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.23,86190,46
82XD0040IN,324,Intel Core i7 (13th Gen),UHD,16,512 GB SSD Storage,14.0,1.48,82790,31
WIN-MXLHY,325,Intel Core i7 (11th Gen),Iris Plus,16,512 GB SSD Storage,14.0,1.37,49990,4
82JD005KIN,326,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,16.0,2.41,124990,38
82C5A00AIH,190,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,1.79,33500,50
D560632WIN9S,53,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.53,79299,23
21E6S05B00,327,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.78,65990,16
20V9A05KIH,328,Intel Core i5 (11th Gen),Iris Xe,8,1024 GB SSD Storage,15.0,1.77,65990,16
ASU-G6VDR,329,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.74,59900,6
499C0PA,330,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 Ti GPU, 4 GB",8,512 GB SSD Storage,15.6,2.13,76990,1
ASU-GJI5M,331,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.71,60990,43
943V8PA,332,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.71,48999,1
ASU-X8RXB,333,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.12,79990,33
ACE-GIUJU,334,Intel Core i7 (11th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,1.43,42990,17
82HU00CNIN,309,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.52,77900,10
D560803WIN9B,34,Intel Core i5 (11th Gen),Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.91,51299,18
20TDS0G700,327,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.93,66000,32
552X3PA,335,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,16.1,2.42,119990,9
6L0L1PA,336,Intel Core i7 (12th Gen),Iris Xe Graphics,16,1024 GB SSD Storage,13.3,1.2,104990,18
